order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Extraction_Date,source,extracted_at,delivery_time_days,late_delivery_days,late_flag,status_priority
174,1361,4,2016-04-12,2016-04-13,2016-04-15,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
175,951,4,2016-04-13,2016-04-14,2016-04-14,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
176,643,4,2016-04-15,2016-04-16,2016-04-17,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
177,121,4,2016-04-16,2016-04-19,2016-04-19,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
178,756,4,2016-04-16,2016-04-17,2016-04-18,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
179,616,4,2016-04-17,2016-04-19,2016-04-19,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
180,918,4,2016-04-17,2016-04-20,2016-04-19,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
181,459,4,2016-04-18,2016-04-20,2016-04-20,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
182,854,4,2016-04-18,2016-04-19,2016-04-20,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
183,22,4,2016-04-19,2016-04-20,2016-04-20,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
184,134,4,2016-04-19,2016-04-21,2016-04-22,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
186,1127,4,2016-04-21,2016-04-22,2016-04-24,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
187,183,4,2016-04-22,2016-04-23,2016-04-24,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
188,390,4,2016-04-22,2016-04-23,2016-04-25,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
189,1288,4,2016-04-23,2016-04-24,2016-04-26,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
190,98,4,2016-04-23,2016-04-25,2016-04-25,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
191,919,4,2016-04-27,2016-04-28,2016-04-28,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
192,728,4,2016-04-27,2016-04-28,2016-04-29,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
193,1366,4,2016-04-28,2016-04-30,2016-04-30,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
194,558,4,2016-04-28,2016-04-30,2016-05-01,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
195,727,4,2016-04-28,2016-05-01,2016-05-01,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
196,1247,4,2016-04-28,2016-04-30,2016-05-01,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
197,127,4,2016-04-30,2016-05-03,2016-05-03,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
198,640,4,2016-05-01,2016-05-04,2016-05-03,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
199,760,4,2016-05-01,2016-05-04,2016-05-04,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
200,1074,4,2016-05-01,2016-05-03,2016-05-03,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
201,280,4,2016-05-01,2016-05-04,2016-05-02,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
202,600,4,2016-05-03,2016-05-05,2016-05-04,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
203,1102,4,2016-05-03,2016-05-05,2016-05-06,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
204,591,4,2016-05-04,2016-05-07,2016-05-06,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
205,635,4,2016-05-04,2016-05-05,2016-05-06,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
206,743,4,2016-05-04,2016-05-06,2016-05-05,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
207,105,4,2016-05-05,2016-05-07,2016-05-07,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
208,815,4,2016-05-06,2016-05-07,2016-05-09,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
209,514,4,2016-05-07,2016-05-08,2016-05-08,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
210,943,4,2016-05-07,2016-05-08,2016-05-09,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
211,1140,4,2016-05-07,2016-05-09,2016-05-08,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
212,1373,4,2016-05-08,2016-05-09,2016-05-11,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
213,788,4,2016-05-08,2016-05-09,2016-05-09,3,8,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
214,363,4,2016-05-10,2016-05-12,2016-05-11,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
215,1420,4,2016-05-10,2016-05-13,2016-05-12,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
216,267,4,2016-05-11,2016-05-14,2016-05-13,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
217,716,4,2016-05-11,2016-05-12,2016-05-14,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
218,1179,4,2016-05-12,2016-05-14,2016-05-14,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
219,1338,4,2016-05-12,2016-05-15,2016-05-15,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
220,1358,4,2016-05-12,2016-05-14,2016-05-15,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
221,1218,4,2016-05-13,2016-05-16,2016-05-14,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
222,51,4,2016-05-13,2016-05-16,2016-05-14,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
223,1368,4,2016-05-15,2016-05-16,2016-05-17,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
224,157,4,2016-05-17,2016-05-18,2016-05-19,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
225,307,4,2016-05-17,2016-05-20,2016-05-19,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
226,501,4,2016-05-17,2016-05-19,2016-05-20,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
227,489,4,2016-05-17,2016-05-18,2016-05-20,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
228,615,4,2016-05-17,2016-05-20,2016-05-20,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
229,742,4,2016-05-19,2016-05-21,2016-05-20,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
230,1167,4,2016-05-19,2016-05-20,2016-05-21,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
231,1257,4,2016-05-19,2016-05-22,2016-05-21,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
232,1360,4,2016-05-20,2016-05-23,2016-05-23,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
233,737,4,2016-05-21,2016-05-22,2016-05-24,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
234,1435,4,2016-05-22,2016-05-24,2016-05-24,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
235,649,4,2016-05-24,2016-05-25,2016-05-25,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
236,206,4,2016-05-25,2016-05-27,2016-05-26,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
237,1351,4,2016-05-25,2016-05-26,2016-05-27,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
238,1350,4,2016-05-26,2016-05-29,2016-05-29,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
240,65,4,2016-05-27,2016-05-29,2016-05-30,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
241,1082,4,2016-05-27,2016-05-29,2016-05-29,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
242,1168,4,2016-05-27,2016-05-30,2016-05-30,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
243,802,4,2016-05-27,2016-05-30,2016-05-28,3,8,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
244,956,4,2016-05-28,2016-05-29,2016-05-29,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
245,223,4,2016-05-29,2016-05-31,2016-05-30,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
247,928,4,2016-05-30,2016-06-01,2016-06-01,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
248,1376,4,2016-05-30,2016-06-01,2016-05-31,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
249,145,4,2016-06-01,2016-06-04,2016-06-04,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
250,150,4,2016-06-01,2016-06-02,2016-06-04,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
251,851,4,2016-06-01,2016-06-04,2016-06-04,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
252,66,4,2016-06-01,2016-06-04,2016-06-02,3,8,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
253,1267,4,2016-06-02,2016-06-05,2016-06-05,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
254,510,4,2016-06-03,2016-06-06,2016-06-05,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
255,801,4,2016-06-03,2016-06-06,2016-06-05,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
256,26,4,2016-06-04,2016-06-05,2016-06-07,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
257,1314,4,2016-06-05,2016-06-06,2016-06-08,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
258,107,4,2016-06-06,2016-06-07,2016-06-07,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
259,413,4,2016-06-06,2016-06-09,2016-06-09,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
260,632,4,2016-06-06,2016-06-08,2016-06-08,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
261,1045,4,2016-06-08,2016-06-10,2016-06-09,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
262,579,4,2016-06-08,2016-06-11,2016-06-10,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
263,1322,4,2016-06-09,2016-06-10,2016-06-12,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
265,682,4,2016-06-10,2016-06-12,2016-06-11,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
266,933,4,2016-06-10,2016-06-13,2016-06-13,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
267,282,4,2016-06-11,2016-06-14,2016-06-14,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
268,540,4,2016-06-11,2016-06-14,2016-06-12,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
269,764,4,2016-06-12,2016-06-13,2016-06-15,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
270,879,4,2016-06-12,2016-06-15,2016-06-13,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
271,350,4,2016-06-13,2016-06-16,2016-06-14,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
272,497,4,2016-06-15,2016-06-18,2016-06-16,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
273,1340,4,2016-06-16,2016-06-19,2016-06-17,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
274,411,4,2016-06-17,2016-06-20,2016-06-18,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
275,1341,4,2016-06-17,2016-06-19,2016-06-18,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
276,1227,4,2016-06-18,2016-06-19,2016-06-19,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
277,546,4,2016-06-19,2016-06-20,2016-06-20,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
278,1301,4,2016-06-20,2016-06-23,2016-06-21,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
279,378,4,2016-06-21,2016-06-22,2016-06-22,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
280,638,4,2016-06-21,2016-06-22,2016-06-23,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
281,800,4,2016-06-21,2016-06-22,2016-06-23,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
282,159,4,2016-06-22,2016-06-25,2016-06-25,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
283,181,4,2016-06-23,2016-06-26,2016-06-26,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
284,1356,4,2016-06-23,2016-06-25,2016-06-25,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
285,319,4,2016-06-25,2016-06-26,2016-06-27,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
286,59,4,2016-06-25,2016-06-26,2016-06-26,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
287,133,4,2016-06-25,2016-06-26,2016-06-27,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
288,780,4,2016-06-25,2016-06-28,2016-06-28,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
289,849,4,2016-06-27,2016-06-28,2016-06-30,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
290,202,4,2016-06-28,2016-06-29,2016-06-30,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
291,158,4,2016-06-29,2016-06-30,2016-07-01,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
292,360,4,2016-06-29,2016-06-30,2016-07-02,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
293,573,4,2016-06-30,2016-07-03,2016-07-02,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
294,732,4,2016-07-01,2016-07-02,2016-07-02,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
295,1130,4,2016-07-01,2016-07-04,2016-07-04,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
296,1245,4,2016-07-04,2016-07-07,2016-07-06,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
297,1425,4,2016-07-04,2016-07-05,2016-07-06,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
298,885,4,2016-07-04,2016-07-07,2016-07-07,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
299,281,4,2016-07-05,2016-07-06,2016-07-07,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
300,1205,4,2016-07-05,2016-07-08,2016-07-08,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
301,17,4,2016-07-06,2016-07-09,2016-07-08,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
302,1375,4,2016-07-06,2016-07-07,2016-07-09,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
303,36,4,2016-07-07,2016-07-08,2016-07-09,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
304,230,4,2016-07-07,2016-07-08,2016-07-08,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
305,705,4,2016-07-07,2016-07-08,2016-07-08,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
306,424,4,2016-07-09,2016-07-10,2016-07-12,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
307,695,4,2016-07-09,2016-07-11,2016-07-11,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
308,156,4,2016-07-11,2016-07-12,2016-07-14,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
309,211,4,2016-07-11,2016-07-13,2016-07-13,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
310,627,4,2016-07-12,2016-07-13,2016-07-13,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
311,1400,4,2016-07-12,2016-07-14,2016-07-13,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
312,299,4,2016-07-13,2016-07-15,2016-07-16,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
313,565,4,2016-07-14,2016-07-15,2016-07-15,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
314,1019,4,2016-07-15,2016-07-17,2016-07-17,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
315,1263,4,2016-07-16,2016-07-19,2016-07-17,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
316,670,4,2016-07-17,2016-07-20,2016-07-19,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
317,795,4,2016-07-17,2016-07-20,2016-07-19,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
318,1141,4,2016-07-17,2016-07-19,2016-07-20,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
319,941,4,2016-07-18,2016-07-21,2016-07-21,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
320,1428,4,2016-07-19,2016-07-20,2016-07-21,1,2,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
321,568,4,2016-07-19,2016-07-22,2016-07-21,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
322,924,4,2016-07-19,2016-07-22,2016-07-20,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
323,1243,4,2016-07-19,2016-07-22,2016-07-21,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
324,480,4,2016-07-20,2016-07-22,2016-07-23,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,1,Late,Released
325,848,4,2016-07-20,2016-07-21,2016-07-21,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
326,1337,4,2016-07-20,2016-07-21,2016-07-22,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
327,83,4,2016-07-21,2016-07-24,2016-07-22,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
328,528,4,2016-07-23,2016-07-26,2016-07-25,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
329,274,4,2016-07-24,2016-07-27,2016-07-26,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
330,622,4,2016-07-24,2016-07-27,2016-07-27,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,0,On Time,Released
331,642,4,2016-07-24,2016-07-26,2016-07-25,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
332,659,4,2016-07-24,2016-07-26,2016-07-26,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
333,779,4,2016-07-25,2016-07-27,2016-07-26,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
334,1112,4,2016-07-25,2016-07-28,2016-07-27,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
335,1193,4,2016-07-25,2016-07-27,2016-07-26,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
336,1030,4,2016-07-26,2016-07-29,2016-07-27,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
337,1252,4,2016-07-26,2016-07-27,2016-07-28,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
338,1333,4,2016-07-28,2016-07-29,2016-07-30,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
339,1110,4,2016-07-28,2016-07-31,2016-07-29,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
340,963,4,2016-07-29,2016-07-30,2016-07-31,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,1,Late,Released
341,1357,4,2016-07-31,2016-08-03,2016-08-01,1,3,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
342,806,4,2016-07-31,2016-08-01,2016-08-03,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
343,961,4,2016-07-31,2016-08-02,2016-08-01,2,7,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
344,750,4,2016-08-01,2016-08-03,2016-08-02,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
345,1299,4,2016-08-01,2016-08-04,2016-08-03,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
346,584,4,2016-08-01,2016-08-03,2016-08-02,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,1,0,On Time,Released
347,1004,4,2016-08-02,2016-08-03,2016-08-05,2,6,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,3,2,Late,Released
348,907,4,2016-08-02,2016-08-05,2016-08-04,3,9,1970-01-01 00:00:01.714563448,MYSQL,2025-12-17 21:39:38.974270,2,0,On Time,Released
